SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,Hotttnesss,TimeSignature,TimeSignatureConfidence,Title,Year
5477,"SOFAWJJ12AB0180A39",543041,"Aitai","ARVFGPJ1187B9A2477",nan,"",nan,"Michelle & Vickie",0.0,190.56281,10,0.226,113.373,nan,5,0.686,"Party For Pink",0
176,"SOUXUTH12A58A79E1F",596444,"Legend Of The World","AR31D7E1187FB3BC62",27.10442,"Venus",-81.33231,"Valient Thorr",0.0,200.64608,1,0.392,91.858,nan,4,0.764,"Problem Solver",2006
1749,"SODAKWB12A8C12FFBE",283244,"Big Hopes","ART09111187FB5BF48",32.36503,"Meridian MS",-88.70307,"Ty Herndon",0.0,217.15546,2,0.35,128.087,0.696183226574,4,0.065,"A Man Holdin' On (To A Woman Lettin' Go)",1998
5212,"SOKDLKT12A6D4F9F46",45686,"Long Way 2 Go","AR93WAA1187FB42116",41.35644,"New London CT",-72.09647,"Cassie",0.0,222.74567,8,0.319,52.711,nan,4,0.774,"Long Way 2 Go (Album Version)",2006
8705,"SODORIX12AB01888E1",772303,"Volume 2","ARBPRTL11F4C83CB05",nan,"",nan,"Oak Ridge Boys",0.0,116.21832,9,0.673,90.726,nan,3,0.88,"Unworthy of His Love",0
810,"SOXDBMM12A6D4F9C58",64552,"The Way Of Wisdom","ARHO1WI1187B98CB84",nan,"",nan,"Michael Card",0.0,208.50893,9,0.558,93.542,0.334706549069,4,0.363,"Arise_ My Love (Song Of Solomon)",0
761,"SOXPAGL12A8C13792D",288245,"Make A Star","AR18SS11187FB4852B",nan,"",nan,"Dope Stars Inc.",0.0,233.22077,11,0.362,154.998,0.533370878316,4,0.869,"Chase The Light",2006
2407,"SOYHQFQ12AF72A1440",468713,"Racing the Tide","ARUTP601187FB388AC",nan,"",nan,"The Elders",0.0,241.05751,7,0.788,146.053,0.445454525493,4,0.0,"Gonna Take a Miracle",0
7386,"SONYHUC12A8C13B90E",214125,"Viva Brazil","ARC6J781187B98F02B",nan,"",nan,"Tania Maria",0.0,267.67628,5,0.583,176.349,0.41967427881,4,0.236,"Vem Pr'a Roda",2000
2372,"SOHDXPG12AAA8C5AE7",431568,"Espana tiene sabor","ARZXMYV1187FB5B99B",nan,"",nan,"Los Ninos De Sara",0.0,226.58567,6,0.591,115.021,0.0,4,1.0,"Lioraras",0
1007,"SOWVIKJ12A8C13CE3C",212957,"It's On The House","ARMT23H1187B995083",29.42449,"SAN ANTONIO Texas",-98.49462,"Emilio",0.0,164.57098,7,0.66,145.343,nan,4,0.178,"Stuck On Your Love",0
5790,"SOHWZOW12AB017EE95",536600,"Marcelo Radulovich","AR2B8ON1187FB58456",nan,"",nan,"Marcelo Radulovich",0.0,85.15873,0,0.0,88.648,nan,3,0.79,"Spirit and Machine",0
1260,"SORGBYP12AB0182E4F",651916,"Rock Guitar","AR4FE4N1187B99395A",nan,"",nan,"Corderoy",0.0,513.43628,9,0.061,137.896,nan,4,0.396,"Rock Guitar",0
8093,"SOLVPVO12A58A7B5F4",604801,"Desert Caravan","AR0JVUH1187B9918B5",nan,"",nan,"Oscar Lima",0.0,230.3473,9,0.485,121.739,nan,4,1.0,"Desert Caravan",2000
8651,"SOVVRRU12A81C2435C",277276,"The Fifth Ave","ARCRR5X1187FB3BD4A",nan,"",nan,"Elva Hsiao",0.0,225.59302,5,0.748,122.9,nan,4,1.0,"Ni Shi Wo Xin Zhong Yi Ju Jing Tan",0
6767,"SOVTUWX12A58A7E944",212982,"Life Is Good","ARMT23H1187B995083",29.42449,"SAN ANTONIO Texas",-98.49462,"Emilio",0.0,175.72526,7,0.578,117.532,0.515132468621,4,0.428,"Even If I Tried",0
221,"SOCHSZG12A6D4F7CD7",354896,"So Lonely","ARIPLUN1187B99B9F9",nan,"London England",nan,"The Police",0.0,289.64526,7,0.543,156.957,0.553778846063,4,0.0,"So Lonely",1978
1393,"SOCMRCQ12A8C140094",173432,"Inertia","AR8YUQT1187FB531D0",37.27188,"California",-119.27023,"Montrose",0.0,197.51138,5,0.0,85.493,0.520794407067,7,1.0,"Down",0
4560,"SOSDCBC12A58A77A79",637374,"His Majesty Is Coming","AR0BLA51187FB4E6CD",nan,"",nan,"The In Crowd / Jah Stitch",0.0,476.9171,7,0.0,132.337,nan,3,0.462,"Baby My Love",0
5610,"SOHSNYO12A8C134B6C",292133,"Keep It Simple","ARO0QD41187FB3AB0A",34.05349,"Los Angeles CA",-118.24532,"Keb' Mo'",0.0,194.48118,7,0.511,88.746,0.536032111708,1,0.0,"I'm Amazing",2004
3367,"SOPYBNE12A8C1435C1",374636,"The Definitive Collection","ARWVVVP1187FB52F31",nan,"Cleveland TN",nan,"Mark Wills",0.0,162.37669,4,0.621,69.222,0.585979766109,3,0.403,"That's A Woman",2003
3859,"SONYQUL12AB0188C4D",812035,"Tumi Cuba Classics Vol.3: Rumba","ARZ7OD71187B9940A7",40.71455,"New York",-74.00712,"Los Munequitos de Matanzas",0.0,184.21506,1,0.355,102.366,nan,3,1.0,"El Chisme De La Cuchara",0
7529,"SOHRKRG12A6310F103",209869,"Covers","AR6892W1187B9AC71B",nan,"London England",nan,"Placebo",0.0,223.92118,5,0.013,84.956,0.754321058924,4,0.0,"Where Is My Mind (XFM Live Version)",2003
557,"SOYHLOO12A8C144EC4",527793,"NA NA HEY HEY","AR0LCRP1187B9B4C5A",nan,"",nan,"Patrick Samson",0.0,101.85098,5,0.439,116.243,nan,3,1.0,"Io Che Non Vivo Senza Te",0
5397,"SOSWVUB12A6D4FCB1D",177199,"Viaje","ARQR8Y51187B9B8E9C",nan,"",nan,"La Mancha De Rolando",0.0,243.98322,4,1.0,100.046,0.419125892959,4,0.991,"Melodia Simple",2003
3046,"SOUVVUV12A8AE48414",543877,"The Pretender","AR6XPWV1187B9ADAEB",nan,"Seattle WA",nan,"Foo Fighters",0.0,253.67465,2,0.315,150.83,0.492713639573,3,1.0,"If Ever",2007
1599,"SOWZREF12A8C13810B",292250,"Live In London","AROY6XW1187B991121",nan,"Carle Place New York",nan,"Steve Vai",0.0,363.36281,2,0.434,163.692,0.47212111954,4,0.183,"Fire",2001
555,"SONTFNG12A8C13FF69",735352,"Essential-Soul Love","AR52EZT1187B9900BF",40.8079,"Harlem New York",-73.9454,"Alicia Keys",0.0,231.18322,7,0.55,118.273,nan,4,0.0,"If I Ain't Got You",2003
8875,"SOULTFJ12AB018BE7B",725685,"Algo Nuevo","AR8OA0X1187FB4FE50",nan,"",nan,"Bobby Valentin",0.0,177.50159,0,0.732,126.202,nan,4,0.0,"Yo Soy Abacua",1970
8153,"SOBLOGP12A8C13F779",170393,"Love Story","AR25WM21187FB461B3",nan,"",nan,"Francis Lai",0.0,155.16689,2,0.603,96.474,nan,1,0.475,"Concerto No.3 In D: Allegro",1970
9011,"SOILWRT12AB0186D99",816059,"Live in Asia","AR6AGJV1187FB504BA",nan,"Toyohashi Japan",nan,"Kitaro",0.0,173.45261,4,0.458,81.623,0.553778846063,5,0.718,"Earth Born",1983
5377,"SOQRFVZ12A8C13A4C6",159947,"Modelo Para Armar","ARJRQL51187FB541AB",nan,"",nan,"Juan Carlos Baglietto",0.0,220.99546,2,0.689,100.855,0.0,4,1.0,"Salzanitos",0
7639,"SOPHMRL12AB017E87B",401052,"Not Without A Fight","ARH9HS41187FB5BC6F",nan,"Coral Spring FL",nan,"New Found Glory",0.0,208.27383,4,0.662,192.07,0.663193967774,4,0.937,"Don't Let Her Pull You Down",2009
7577,"SOHQUTZ12AB0185F78",472191,"Down Among the Deadmen","AR06USW1187FB4EACA",37.77916,"California - SF",-122.42005,"The Lord Weird Slough Feg",0.0,106.60526,10,0.028,93.594,0.542035896749,3,1.0,"Beast In the Broch",2000
7470,"SOBOBPP12A8C12FFCE",239031,"Swing Spring","ARCHVKD1187B9934E9",37.77916,"San Francisco CA",-122.42005,"Bill Perkins",0.0,341.75955,1,0.237,120.731,0.0,4,0.529,"Swing Spring",0
2671,"SOJDTBL12AB0188BF6",559294,"Solo in Rio 1959","ARQCHDN1187FB4C7C2",-22.97673,"Rio de Janeiro Brazil",-43.19508,"Luiz Bonfa",0.0,305.65832,4,0.576,105.813,0.355285536423,4,0.141,"A Brazilian in New York",0
8092,"SOBVMGA12AB018B0C5",819981,"A New Day Laya Project Remixed","ARWLJLY1187B9AD881",nan,"",nan,"Desert Dwellers",0.0,194.76853,11,0.201,180.009,nan,4,0.249,"Sunset In Akkarai",0
199,"SOYWESB12A8C1412F3",123099,"Bang Bang","ARVLMSG1187B98E07E",34.74865,"LITTLE ROCK Arkansas",-92.27449,"Dale Hawkins",0.0,168.59383,9,0.511,85.794,0.0,1,0.0,"Pretty Little Thing",0
7792,"SOZHGBF12A8AE49137",280528,"Intégrale Les Cactus","AR3QRJ91187B98E4C2",48.85692,"Paris France",2.34121,"Jacques Dutronc",0.0,189.85751,2,0.155,122.826,0.215080318509,1,0.0,"Les Femmes Des Autres",1969
5832,"SOOUUAW12AB0187CFD",582786,"Just House Vol.1","AR2WUJP1187B99364C",nan,"",nan,"Nicola Fasano feat. Paula B.",0.0,220.31628,9,0.614,84.032,nan,1,0.512,"Missing",0
6406,"SOBPRXH12AB01824D8",413660,"Live At The Old Waldorf","ARFONSP11F50C4D175",nan,"",nan,"Michael Bloomfield",0.0,295.91465,2,0.566,106.534,0.3759843015,4,0.918,"Buried Alive In The Blues",0
3630,"SOZQSGL12AF72A9145",181162,"Milking The Sacred Cow","AR050VJ1187B9B13A7",nan,"",nan,"Dead Kennedys",0.0,216.842,10,0.325,92.897,0.788388183322,4,0.879,"Halloween",1982
5556,"SOWWEWC12A6D4F8A87",28356,"All In The Mind","AR19GQN1187FB3ACF5",40.71455,"New York NY",-74.00712,"The Bucketheads",0.0,383.16363,1,0.459,121.896,0.265861049211,4,0.911,"Little Louie Bonus",1995
3388,"SOCXOGU12A8C1327B3",287297,"So Long_ Astoria","ARPKK761187FB4D53C",40.10216,"Anderson IN",-85.67869,"The Ataris",0.0,246.85669,2,0.531,145.711,nan,4,0.594,"The Hero Dies in This One",2003
2431,"SOENTVS12A8C136556",203410,"Dance Hall Showcase Vol. II","ARIRD6J1187FB5A98C",18.01571,"Kingston Jamaica",-76.79731,"Sugar Minott",0.0,226.40281,11,0.314,154.585,0.372530039366,4,1.0,"Informer",2008
1955,"SOEZQXE12AF72ACC54",315993,"Donauinsel Live","AR5DXUU1187B9B0E42",48.20254,"Vienna Austria",16.3688,"Falco",0.0,271.09832,8,0.102,112.352,nan,5,0.786,"Junge Römer",1991
5457,"SOHJRZY12A63110838",587,"La Folie","ARYECDK1187FB45587",nan,"",nan,"The Stranglers",0.0,217.96526,4,0.646,107.657,0.581493637152,1,0.0,"It Only Takes Two To Tango",1981
9520,"SOJKSPB12A67AD93AE",584987,"Le Monde de Pierrot","ARW45YR1187FB3DE95",nan,"",nan,"Pierre Perret",0.0,277.21098,10,0.506,111.682,nan,3,0.88,"Marcel",1994
4116,"SOGHTLP12AB0187CE8",514617,"Nicho... En El Bar 2","ARRS5961187B99F9DE",nan,"",nan,"Nicho Hinojosa",0.0,188.36853,11,0.339,98.705,0.561428517629,4,0.375,"Tus Viejas Cartas",2001
498,"SOUJLXS12A3F1ECF59",473673,"New Again","ARG9CID1187B9AB010",40.85251,"Long Island New York",-73.13585,"Taking Back Sunday",0.0,168.25424,11,0.381,131.018,0.637828866182,1,0.324,"Catholic Knees (Album Version)",2009
9251,"SOGECCF12A6D4F8AD7",28665,"Airport - The Motors Greatest Hits","AROW3XO1187B989E72",nan,"",nan,"The Motors",0.0,393.61261,4,0.583,149.629,nan,1,0.0,"Dancing The Night Away",1977
5815,"SOBFTUR12AB0184285",707594,"Black Magic; All Mysteries Revealed","AR2AGLK1187B9AAAD0",34.05349,"Los Angeles CA",-118.24532,"Year Long Disaster",0.0,222.04036,9,0.493,166.025,0.650248724432,4,0.792,"Stranger In My Room",2010
4396,"SOROJYG12AB0182217",423728,"Kino","ARIXB7T1187B9AB215",nan,"",nan,"Intars Busulis",0.0,200.46322,5,0.391,133.981,nan,4,0.0,"???????",0
6202,"SONRSJX12AB018CBB4",681947,"Going Out Tonight (feat. Jaime) - Single","ARSCLMG1187FB3CEE4",37.77916,"California - SF",-122.42005,"HardNox",0.0,202.60526,11,0.035,125.077,0.0,4,1.0,"Going Out Tonight",0
2435,"SOCONYN12A8AE48117",280787,"Original Album Classics","AR2BBHS1187FB4AE06",nan,"",nan,"Jeff Beck Group",0.0,340.34893,2,0.815,98.087,0.347592850775,5,0.545,"Ice Cream Cakes",1972
9529,"SOAQRFQ12A8AE46466",236680,"Doo-Wop Classics Vol. 9 [Beltone Records]","ARXGVSB11F4C842CF3",nan,"",nan,"Opals",0.0,136.77669,5,0.754,155.611,nan,3,1.0,"Love",0
5695,"SOYMCST12AB017E8AB",330070,"The Holy Bible 1992-2002","ARWAPYC1187FB3FCAF",nan,"",nan,"S.U.P",0.0,369.24036,4,0.561,78.601,nan,5,0.452,"Insanity",0
238,"SOMVCFU12A8C141903",704749,"Beatservice Jukebox - Best Of Beatservice Records","ARX0IEI1187FB4FF4B",60.3907,"Bergen Norway",5.33275,"Circular",0.0,429.29587,0,0.41,91.397,0.324058699214,1,0.638,"Calm",0
9782,"SOMWTKR12AAA15D94E",528547,"Let's Get High","ARIYFYD1187FB3F0E5",nan,"",nan,"Anane",0.0,225.07057,9,0.605,84.682,nan,3,1.0,"Let's Get High (Yves Larock Radio Edit w Rap)",0
7259,"SOKRSWC12AB017D0E2",628402,"The Wonderful World Of Casino Steel","ARE1DU51187B99BB83",nan,"",nan,"The Hollywood Brats",0.0,367.49016,7,0.115,164.026,0.270775998946,1,0.0,"Suckin' On Suzie",0
1002,"SOTKPYP12A8AE46BBE",137257,"Teta","ARQDYV0119B866800F",nan,"",nan,"Gertrudis",0.0,215.562,5,0.567,111.953,nan,4,1.0,"La Nit De Reis",2003
593,"SOMAHZI12A58A7F904",74751,"80's Ultimate Collection","ARHO1WI1187B98CB84",nan,"",nan,"Michael Card",0.0,234.78812,2,0.05,99.644,0.445454525493,4,0.942,"Scandalon",1985
6056,"SOXVOIG12A8C13D07D",303281,"The Best Of","AR0QT3O1187FB56860",53.34376,"Dublin Ireland",-6.24953,"Ronnie Drew",0.0,195.00363,9,0.954,117.141,0.338326641344,4,0.162,"Seven Drunken Nights",0
4277,"SOVFUXP12AB018F6F0",770918,"Live on Lansdowne_ Boston MA","ARD2NDU1187B99B615",nan,"Boston MA",nan,"Dropkick Murphys",0.0,292.25751,7,0.0,199.497,0.788162180979,4,0.104,"Johnny_ I Hardly Knew Ya",0
953,"SOJQLZR12AB018909F",661435,"Doin' My Thing","ARNNM56119B86686EA",nan,"",nan,"Luke Bryan",0.0,192.44363,7,0.577,147.904,0.682344754354,4,0.374,"What Country Is",2009
4779,"SOPBKEB12A6D4FD777",177029,"American Songbook - Bacharach","AREYIHC1187B99CE0B",nan,"",nan,"Brazilian Tropical Orchestra",0.0,192.44363,5,0.084,236.006,0.0,4,0.761,"One Less Bell To Answer",0
5805,"SOZGUKP12AB018A2E2",515081,"Germicide","AR8W8DN1187FB35ED0",34.05349,"Los Angeles CA",-118.24532,"The Germs",0.0,82.9122,9,0.552,64.259,0.299877488274,1,0.5,"Intro",0
8634,"SOUCZLL12A58A819B7",6909,"Christmas In Black and White","ARSYKGV1187B9A49CD",nan,"",nan,"Nicole Mullen",0.0,194.95138,2,0.0,94.012,nan,1,0.755,"The Christmas Song  (LP Version)",0
5173,"SOEHBWL12A6D4F95D1",37103,"30 Grandes Exitos","ARPCDZM1187B996876",42.18419,"Massachusetts",-71.71818,"Dyango",0.0,197.642,3,0.645,99.946,nan,1,0.596,"Todo Tiene Su Fin",0
711,"SOQBYJC12A8C1358D9",93095,"The What Of Whom","AR6CLFP1187B9ACB94",nan,"Sacramento CA",nan,"Daniel Johnston",0.0,270.78485,0,1.0,131.011,0.552705113905,4,0.372,"To Go Home",1982
605,"SOLSXXH12A8C143166",610729,"Singles And Rarities","ARQUFQK11F4C83C0D8",nan,"",nan,"4 Skins",0.0,89.44281,4,0.794,140.52,nan,1,0.0,"A.C.A.B. (Bumper Sessions)",0
162,"SONPIOB12AB0189AFC",759603,"Vonray","ARVQ7I31187B9B64C9",40.43831,"Pittsburgh Pennsylvania",-79.99745,"Vonray",0.0,230.08608,8,0.122,108.011,0.272921610042,4,1.0,"Part Of Me (LP Version)",2003
9462,"SODWYJZ12AB018240F",491293,"Alternative Summer 2009","ARSG7NQ1187FB57482",nan,"Wilmette IL",nan,"Fall Out Boy",0.0,214.33424,2,0.439,160.109,0.787620404072,4,0.47,"America's Suitehearts",2008
9674,"SOAMZKG12A8C13797C",154491,"Donizetti: Anna Bolena","ARK7ZPW1187B99C170",40.71455,"New York NY",-74.00712,"Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni",0.0,102.68689,2,0.688,111.643,nan,4,0.4,"Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti",0
9334,"SOEMSEL12A8C133A42",282985,"Good Acoustics","ARMH10M1187FB4184F",nan,"Wisconsin",nan,"Firehouse",0.0,258.2722,3,0.614,109.993,0.722289006692,4,0.626,"Don't Treat Me Bad",1990
4092,"SOSXYFZ12AB018C70F",777285,"Lili Ivanova - Bez Pravila_ Gold Collection","ART9VCW1187B9B6FE6",nan,"",nan,"Lili Ivanova",0.0,268.53832,9,0.597,96.236,nan,3,0.781,"Izgaryam",0
2090,"SOYEKDD12A6702113B",283305,"The Desert Storm Mixtape: DJ Envy Blok Party Vol. 1","AR3FE581187FB3F90A",nan,"Brooklyn NY",nan,"DJ Envy",0.0,278.38649,9,0.465,135.059,nan,3,0.893,"Why Wouldn't I (featuring Fabolous & Paul Cain)",0
7469,"SOCNOQB12AB0183A1E",366584,"Summerfish","ARYC3YP1187FB4C64D",nan,"",nan,"Leonid Rudenko",0.0,395.28444,6,0.288,127.981,nan,4,0.0,"Summerfish",2006
6065,"SOEXTFN12AB0188B18",672005,"Sleepy F%#&in' D","AR77MEJ1187B98F8CA",nan,"",nan,"Sleepy D",0.0,251.08853,7,0.627,192.068,nan,4,0.653,"Sleepy F%#&in' D",0
3551,"SOTPQFM12AB017AC9E",329970,"Somery","ARANOZN1187B9B373E",nan,"Los Angeles CA",nan,"Descendents",0.0,89.23383,11,0.727,203.29,nan,4,0.0,"I'm Not A Loser",1982
8388,"SOSNLRT12A6D4FC150",61900,"Belong To The Sun!","ARI0XA21187B9B26FC",nan,"",nan,"Tri Atma",0.0,325.04118,9,0.549,110.651,0.0,4,0.273,"RAMUKA",0
1574,"SOWFZZY12A8C142E99",657176,"I am_ you are_ he/she/it is","ARPYTUA1257509E91A",nan,"",nan,"Sirka Ragnar",0.0,177.94567,7,0.713,160.03,0.41162215162,4,0.635,"Port now!",2007
9513,"SOBNTOJ12A8C133435",285172,"Rundown/Welcome To The Jungle","AR71A931187B99CDD9",nan,"",nan,"Harry Gregson-Williams",0.0,95.9473,10,0.143,145.971,nan,3,0.421,"Whip Fight",2003
7679,"SOWHXVQ12A8A9D59CA",133543,"Party on my own","AR41ESB1187FB360B1",42.7316,"BG",25.48312,"Gloria",0.0,218.122,2,0.553,84.978,0.0,3,0.67,"You are the summer",0
4305,"SOJYNHY12A58A7B5CD",106983,"Norwood: Music From The Motion Picture","AR6BAYL1187B9AC66F",35.83073,"Tennessee",-85.97874,"Al De Lory",0.0,175.49016,0,0.501,95.871,nan,4,0.534,"Country Girl",0
4185,"SOEZDAP12AB0184409",512814,"Ooh La La","ARWDEEB11E2835E73C",51.50632,"London England",-0.12714,"Faces",0.0,187.42812,2,0.0,119.028,0.490808487631,4,0.0,"My Fault (LP Version)",1973
5615,"SOPOHQT12A8C13AFD3",162535,"Solomon plays Beethoven","AR323JD1187FB483D0",nan,"New York",nan,"Solomon",0.0,150.88281,7,0.126,90.987,nan,3,0.738,"Piano Sonata No. 28 in A Op. 101 (1993 Digital Remaster): III.    Adagio_ ma non troppo",0
3539,"SOTTPDC12AB018B6D1",795012,"The Strings Sing & The Strings Swing","ARLJK1O1187B9B0FC4",nan,"",nan,"The Knightsbridge Strings",0.0,132.44036,9,0.773,75.064,nan,4,0.014,"The Little White Cloud That Cried",0
5735,"SOSCPDO12AB018395F",518084,"Live & Rare","ARMBTFC1187FB56343",nan,"Bakersfield CA",nan,"Korn",0.0,185.93914,9,0.768,210.691,nan,4,1.0,"Right Now",2003
1314,"SOJBAZO12AC4687571",790581,"Night Shot - The Remixes","ARYLWPW11F4C847221",nan,"Minneapolis MN",nan,"Ruby Isle",0.0,277.73342,2,0.654,128.004,0.651935721242,5,1.0,"So Damn High (Will Eastman Club Edit)",0
7585,"SOSQYCZ12AF72A1A14",454183,"Enter The Vaselines","ARK24KH1187B9B6B93",nan,"",nan,"Vaselines",0.0,207.17669,11,0.535,189.825,nan,4,0.686,"Teenage Superstars (Album)",0
8164,"SOGHXZH12A8C1388B9",289547,"Invincible","ARXPPEY1187FB51DF4",nan,"",nan,"Michael Jackson",0.0,289.38404,11,0.476,117.362,0.639791573117,4,1.0,"Heaven Can Wait",2001
8613,"SOZGENP12A6D4F78B7",26014,"Life On Earth","AR553M51187B98BCE7",50.44801,"Regina Saskatchewan Canada",-104.59518,"Renee Rosnes",0.0,363.78077,0,0.606,105.045,0.0,4,0.83,"Senegal Son",0
6578,"SOSQIQU12A8C143A53",522008,"Sinners International","ARQDWBG1187B9891D7",nan,"",nan,"Zeromancer",0.0,362.31791,2,0.674,90.027,0.67569680729,4,0.97,"Ammonite",2009
5857,"SOGCJBR12AB0184C53",451334,"Rustic","AR0B8CT1187B9B2CF3",nan,"",nan,"Fyah Blaze",0.0,62.92853,1,0.75,121.407,nan,5,0.901,"Hurry Hurry Baby (Dj Edit)",0
1988,"SOLBPPU12AB0187DD7",674944,"Black Chicago","ARKJWYK1269FCD1A1C",nan,"",nan,"Ace Da Vinci",0.0,269.68771,11,0.561,211.059,0.0,4,0.658,"D Solo",0
8649,"SOPKBPO12AB0184BC4",363022,"Will You Dance With Me?","ARDOZIV11F4C83DD59",nan,"",nan,"Maria Forde",0.0,325.79873,3,0.682,119.283,0.270775998946,4,1.0,"Waltzing Matilda My Darling",0
9457,"SOPFIWM12AB0186A0D",348099,"I Can't Stop Loving You","AR7CCCC1187FB578FF",nan,"Shelby North Carolina",nan,"Don Gibson",0.0,151.09179,9,0.624,81.832,nan,3,0.898,"(Prayer Is The Key To Heaven) Faith Unlocks The Door",1959
1336,"SOOUEFP12A81C2272E",794627,"Never After","AR9M9XY1187B98B2F8",30.08374,"Cairo/Egypt",31.25536,"Abbott & Chambers",0.0,385.25342,8,0.637,93.346,0.548312704108,3,1.0,"Never After",0
5157,"SOTIDVB12A58A7E5C7",239673,"Karelian Isthmus","ARV8T9T1187B99F3F4",nan,"",nan,"Amorphis",0.0,228.85832,2,0.126,102.164,0.327736683178,3,0.692,"Privilege of Evil (From the Privilege of Evil EP)",0
5148,"SOYUJBX12A81C23080",131603,"20 Suosikkia  / Siks' oon mä suruinen","ARIUQZL1187FB4303B",nan,"",nan,"Erkki Junkkarinen",0.0,195.65669,0,0.403,121.649,nan,4,0.184,"Siks oon mä suruinen",0
1329,"SOSIXEN12AC4689235",600035,"Losin' Lately Gambler","ARSNTZF12454A2DF53",nan,"CANADA - B.C.",nan,"Corb Lund",0.0,235.80689,2,0.388,176.591,0.494489517502,4,0.175,"Horse Doctor_ Come Quick",0
8726,"SOZCYOO12AB017D77B",489387,"In the Attic of the Universe","ARKMIBT11F4C8430D9",40.71455,"Brooklyn NY",-74.00712,"The Antlers",0.0,107.98975,7,0.873,150.314,0.613234800557,1,0.057,"The Carrying Arms",2007
3133,"SOSVWIE12A8C143BD4",527029,"This Will Be The Death Of Us","ARKCYJV1187FB392E9",nan,"San Francisco CA",nan,"Set Your Goals",0.0,204.40771,3,0.124,194.532,0.71839133029,3,0.173,"the fallen...",2009
6501,"SOMRFYS12A8C13CCA4",114398,"Let's Make Up And Be Friendly","AR0NKFJ1187B9AF1FF",51.77045,"Essex England",0.64255,"Neil Innes",0.0,190.74567,7,1.0,141.116,nan,4,0.0,"Lie Down And Be Counted (2007 Digital Remaster)",0
5205,"SOBNWKP12AB017D280",531130,"Canadian Organ Music Showcase","ARVDMV71187FB43A8F",52.88356,"England",-1.97406,"David Palmer",0.0,486.94812,2,0.0,50.751,nan,3,0.922,"Émergences: III. Fragments d'épaves",0
5978,"SOIUOAU12A8C13EBC3",309494,"The Complete Limelight Session","ARUJZFJ1187B9B135F",nan,"Timmins Ontario Canada",nan,"Shania Twain",0.0,223.00689,9,0.659,113.846,0.457447167085,4,0.791,"Two Hearts One Love",1999
7764,"SOHBIKM12AB01840AF",409210,"La petite boite en fer","AROJVWY1187B9A826C",nan,"",nan,"Mademoiselle Sane",0.0,173.13914,5,0.329,121.797,0.0,5,0.315,"Cabaret",2007
3874,"SOYNFCY12AB0182632",653217,"Sweet Honey Hole","ARUNYOW1187FB43F2A",34.96578,"Wadesboro NC",-80.07691,"Blind Boy Fuller",0.0,162.29832,2,0.198,172.703,nan,4,0.0,"Big Leg Woman Gets My Pay",1991
669,"SOEEQKB12A8C143340",611707,"The Fureys Finest","ARFWZZD1187FB561F9",nan,"",nan,"The Fureys",0.0,234.50077,4,0.782,117.85,nan,3,0.0,"The Lonesome Boatman",0
1503,"SOVNIWE12A8C144C9E",462412,"Just Today","ARBUHDB1187FB3E72C",46.87591,"Fargo ND",-96.78176,"Bobby Vee",0.0,258.61179,7,1.0,115.185,nan,4,0.0,"I Wouldnt Change A Thing",0
6889,"SOLWSUT12AB0188BE5",771701,"Rookie Of The Year (Collector's Edition)","ARICCN811C8A41750F",nan,"United States",nan,"Ya Boy",0.0,208.14322,2,0.645,117.66,0.0,1,1.0,"How U Want It?",0
5215,"SOZPJMN12A81C1FA0D",275315,"Live From Deep In The Heart Of Texas","ARYV1OT1187B9B4C8E",nan,"",nan,"Commander Cody And His Lost Planet Airmen",0.0,195.65669,4,0.0,170.916,0.0,1,0.619,"Riot In Cell Block #9",1974
5080,"SOIGXSS12AB018850D",762191,"Dog Years","ARND48J1187B990A0B",nan,"Texas",nan,"Storyville",0.0,343.58812,2,0.532,91.976,nan,4,0.712,"Talk To Me",1998
4114,"SOACCLQ12A6D4F7F64",75113,"Barsat","ARAXVPF1241B9C9684",nan,"",nan,"Kuldeep Paras",0.0,301.84444,8,0.115,104.02,0.0,1,0.777,"Ek Pegh",0
9584,"SOGHKOU12AB018C776",707690,"Shakin' All Over Again","ARWIHGT1269FCCF034",nan,"",nan,"The Shirrows",0.0,130.76853,0,0.232,123.491,nan,4,0.478,"Leave Me Be",0
9856,"SOBTJWY12AB017D2C4",330109,"The Other Side of Love","AR009211187B989185",nan,"",nan,"Carroll Thompson",0.0,425.19465,7,1.0,171.991,nan,4,0.449,"Show Some Love Where Is The Love feat. MackaB",0
2184,"SOLYPRP12AB017D90F",445166,"Ek Pardesi","ARBY23A1187B9A82E4",nan,"",nan,"Naseebo Lal",0.0,518.81751,10,0.744,168.039,nan,4,0.733,"Ek Pardesi Di ",0
4120,"SORZCIC12A6310ECC9",1833,"What You Waiting For?","ARVBRGZ1187FB4675A",nan,"",nan,"Gwen Stefani",0.0,225.41016,0,0.354,136.044,nan,4,0.0,"What You Waiting For?",2004
